State,Industry,Date,Workhrs,Locations,Employees,policy,dailynewcases,dailynewdeaths,lndailynewcases,lndailynewdeaths,day,dayofyear,month,week,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,retail and recreation,grocery and pharmacy,parks,transit stations,workplaces,residential,stateFull
AK,Food & Drink,2020-05-18,-0.171,-0.081,-0.181,0,3,0,1.098612289,0,78,139,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79,-29,-31,10,Alaska
AK,Food & Drink,2020-05-19,-0.129,-0.043,-0.146,0,0,0,0,0,79,140,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,80,-27,-29,10,Alaska
AK,Food & Drink,2020-05-20,-0.108,-0.025,-0.121,0,3,0,1.098612289,0,80,141,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,95,-25,-29,10,Alaska
AK,Food & Drink,2020-05-21,-0.086,-0.034,-0.126,0,0,0,0,0,81,142,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,12,78,-28,-30,10,Alaska
AK,Food & Drink,2020-05-22,-0.095,-0.041,-0.125,0,2,0,0.6931471806,0,82,143,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,12,124,-23,-32,9,Alaska
AK,Food & Drink,2020-05-23,-0.18,-0.055,-0.18,0,5,0,1.609437912,0,83,144,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,14,151,-25,-16,1,Alaska
AK,Food & Drink,2020-05-24,-0.191,-0.19,-0.272,0,0,0,0,0,84,145,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,147,-35,-17,1,Alaska
AK,Food & Drink,2020-05-25,-0.337,-0.304,-0.331,0,3,0,1.098612289,0,85,146,5,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,2,131,-39,-66,15,Alaska
AK,Food & Drink,2020-05-26,-0.069,-0.043,-0.092,0,4,0,1.386294361,0,86,147,5,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,94,-25,-27,9,Alaska
AK,Food & Drink,2020-05-27,-0.028,-0.011,-0.041,0,1,0,0,0,87,148,5,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,142,-20,-26,8,Alaska
AK,Food & Drink,2020-05-28,-0.058,-0.021,-0.099,0,13,0,2.564949357,0,88,149,5,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,142,-18,-27,7,Alaska
AK,Food & Drink,2020-05-29,-0.015,-0.027,-0.094,0,6,0,1.791759469,0,89,150,5,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,153,-19,-25,7,Alaska
AK,Food & Drink,2020-05-30,-0.133,-0.025,-0.141,0,5,0,1.609437912,0,90,151,5,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,14,152,-19,-7,1,Alaska
AK,Food & Drink,2020-05-31,-0.128,-0.142,-0.187,0,28,0,3.33220451,0,91,152,5,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,125,-25,-7,1,Alaska
AK,Food & Drink,2020-06-01,0.022,-0.067,0.002,0,7,0,1.945910149,0,92,153,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,103,-15,-25,7,Alaska
AK,Food & Drink,2020-06-02,0.035,-0.014,-0.005,0,21,0,3.044522438,0,93,154,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,103,-18,-25,8,Alaska
AK,Food & Drink,2020-06-03,0.062,0.018,0.017,0,19,0,2.944438979,0,94,155,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,106,-12,-25,7,Alaska
AK,Food & Drink,2020-06-04,0.033,-0.007,-0.002,0,26,0,3.258096538,0,95,156,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,138,-14,-26,7,Alaska
AK,Food & Drink,2020-06-05,0.016,-0.014,-0.025,0,23,0,3.135494216,0,96,157,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,163,-13,-24,6,Alaska
AK,Food & Drink,2020-06-06,-0.042,-0.04,-0.045,0,14,0,2.63905733,0,97,158,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,193,-7,-9,0,Alaska
AK,Food & Drink,2020-06-07,-0.074,-0.158,-0.11,0,9,0,2.197224577,0,98,159,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,195,-11,-7,-1,Alaska
AK,Food & Drink,2020-06-08,0.046,-0.081,0.002,0,19,0,2.944438979,0,99,160,6,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,90,-12,-25,7,Alaska
AK,Food & Drink,2020-06-09,0.001,-0.014,-0.017,0,13,1,2.564949357,0,100,161,6,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,102,-13,-25,8,Alaska
AK,Food & Drink,2020-06-10,0.053,0.032,0.039,0,22,0,3.091042453,0,101,162,6,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,150,-7,-24,6,Alaska
AK,Food & Drink,2020-06-11,-0.01,-0.007,-0.048,0,24,0,3.17805383,0,102,163,6,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,177,-5,-26,6,Alaska
AK,Food & Drink,2020-06-12,0.072,-0.041,-0.012,0,22,1,3.091042453,0,103,164,6,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,200,-5,-27,5,Alaska
AK,Food & Drink,2020-06-13,-0.219,-0.04,-0.076,0,34,0,3.526360525,0,104,165,6,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,226,13,-7,-1,Alaska
AL,Food & Drink,2020-03-01,0.027,0.06,0.071,0,0,0,0,0,0,61,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,53,21,4,-2,Alabama
AL,Food & Drink,2020-03-02,0.025,0.05,0.045,0,0,0,0,0,1,62,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,-2,5,2,0,Alabama
AL,Food & Drink,2020-03-03,0.004,0.02,0.021,0,0,0,0,0,2,63,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,33,5,2,-1,Alabama
AL,Food & Drink,2020-03-04,-0.002,-0.008,0.002,0,0,0,0,0,3,64,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,-8,2,0,1,Alabama
AL,Food & Drink,2020-03-05,-0.019,-0.011,-0.01,0,0,0,0,0,4,65,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,4,2,1,Alabama
AL,Food & Drink,2020-03-06,0.018,0.001,0.018,0,0,0,0,0,5,66,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,29,10,2,-1,Alabama
AL,Food & Drink,2020-03-07,0.054,0.01,0.038,0,0,0,0,0,6,67,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,63,18,7,-2,Alabama
AL,Food & Drink,2020-03-08,0.017,0.026,0.003,0,0,0,0,0,7,68,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,55,20,3,-1,Alabama
AL,Food & Drink,2020-03-09,0.012,-0.002,-0.026,0,0,0,0,0,8,69,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,45,9,2,-1,Alabama
AL,Food & Drink,2020-03-10,-0.026,-0.009,-0.024,0,0,0,0,0,9,70,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,21,4,1,0,Alabama
AL,Food & Drink,2020-03-11,-0.014,-0.024,-0.031,0,0,0,0,0,10,71,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,27,7,1,-1,Alabama
AL,Food & Drink,2020-03-12,-0.016,-0.022,-0.006,0,0,0,0,0,11,72,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,43,8,1,-1,Alabama
AL,Food & Drink,2020-03-13,0.019,-0.018,0.018,0,0,0,0,0,12,73,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,26,7,-2,0,Alabama
AL,Food & Drink,2020-03-14,0.037,-0.016,0.024,0,6,0,1.791759469,0,13,74,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,55,12,4,0,Alabama
AL,Food & Drink,2020-03-15,-0.133,-0.001,-0.045,0,11,0,2.397895273,0,14,75,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,16,16,6,-4,2,Alabama
AL,Food & Drink,2020-03-16,-0.122,-0.026,-0.075,0,6,0,1.791759469,0,15,76,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,24,22,2,-10,4,Alabama
AL,Food & Drink,2020-03-17,-0.264,-0.096,-0.206,0,10,0,2.302585093,0,16,77,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,17,25,-1,-17,7,Alabama
AL,Food & Drink,2020-03-18,-0.348,-0.153,-0.31,0,12,0,2.48490665,0,17,78,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,13,39,-3,-22,8,Alabama
AL,Food & Drink,2020-03-19,-0.455,-0.21,-0.402,0,27,0,3.295836866,0,18,79,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,15,27,-8,-25,10,Alabama
AL,Food & Drink,2020-03-20,-0.526,-0.281,-0.476,0,28,0,3.33220451,0,19,80,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27,10,7,-14,-29,14,Alabama
AL,Food & Drink,2020-03-21,-0.55,-0.293,-0.482,0,25,0,3.218875825,0,20,81,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,5,10,-13,-16,8,Alabama
AL,Food & Drink,2020-03-22,-0.693,-0.448,-0.622,0,26,0,3.258096538,0,21,82,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,-7,2,-22,-27,9,Alabama
AL,Food & Drink,2020-03-23,-0.514,-0.308,-0.472,0,39,0,3.663561646,0,22,83,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33,-6,-11,-22,-33,14,Alabama
AL,Food & Drink,2020-03-24,-0.564,-0.333,-0.526,0,46,0,3.828641396,0,23,84,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32,-5,4,-18,-34,15,Alabama
AL,Food & Drink,2020-03-25,-0.574,-0.335,-0.549,0,144,1,4.9698133,0,24,85,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,-4,36,-15,-36,13,Alabama
AL,Food & Drink,2020-03-26,-0.58,-0.331,-0.558,0,152,2,5.023880521,0.6931471806,25,86,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,-3,32,-19,-36,14,Alabama
AL,Food & Drink,2020-03-27,-0.603,-0.364,-0.557,1,101,1,4.615120517,0,26,87,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,-2,30,-24,-37,16,Alabama
AL,Food & Drink,2020-03-28,-0.635,-0.382,-0.571,1,81,0,4.394449155,0,27,88,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,-2,22,-25,-22,9,Alabama
AL,Food & Drink,2020-03-29,-0.718,-0.498,-0.666,1,110,1,4.700480366,0,28,89,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41,-13,19,-30,-32,9,Alabama
AL,Food & Drink,2020-03-30,-0.541,-0.37,-0.514,1,117,6,4.762173935,1.791759469,29,90,3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33,-10,10,-25,-38,14,Alabama
AL,Food & Drink,2020-03-31,-0.594,-0.382,-0.555,1,52,2,3.951243719,0.6931471806,30,91,3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,-11,-23,-26,-40,17,Alabama
AL,Food & Drink,2020-04-01,-0.586,-0.395,-0.562,1,107,15,4.672828834,2.708050201,31,92,4,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,5,19,-20,-39,14,Alabama
AL,Food & Drink,2020-04-02,-0.583,-0.386,-0.565,1,164,4,5.099866428,1.386294361,32,93,4,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32,3,12,-25,-39,16,Alabama
AL,Food & Drink,2020-04-03,-0.613,-0.402,-0.579,1,265,6,5.579729826,1.791759469,33,94,4,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29,12,17,-29,-40,16,Alabama
AL,Food & Drink,2020-04-04,-0.661,-0.421,-0.585,1,97,6,4.574710979,1.791759469,34,95,4,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41,8,4,-33,-26,11,Alabama
AL,Food & Drink,2020-04-05,-0.727,-0.531,-0.695,1,208,1,5.33753808,0,35,96,4,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,-18,-1,-40,-36,12,Alabama
AL,Food & Drink,2020-04-06,-0.56,-0.394,-0.535,1,165,8,5.105945474,2.079441542,36,97,4,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37,-10,3,-29,-41,16,Alabama
AL,Food & Drink,2020-04-07,-0.58,-0.403,-0.548,1,192,11,5.257495372,2.397895273,37,98,4,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39,-11,-15,-31,-42,18,Alabama
AL,Food & Drink,2020-04-08,-0.586,-0.415,-0.565,1,301,3,5.707110265,1.098612289,38,99,4,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,-9,-1,-30,-43,17,Alabama
AL,Food & Drink,2020-04-09,-0.609,-0.398,-0.58,1,340,11,5.828945618,2.397895273,39,100,4,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,-4,5,-31,-43,18,Alabama
AL,Food & Drink,2020-04-10,-0.609,-0.418,-0.583,1,170,2,5.135798437,0.6931471806,40,101,4,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34,-4,4,-37,-48,20,Alabama
AL,Food & Drink,2020-04-11,-0.638,-0.404,-0.57,1,254,13,5.537334267,2.564949357,41,102,4,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39,3,11,-35,-29,10,Alabama
AL,Food & Drink,2020-04-13,-0.574,-0.422,-0.553,1,222,11,5.402677382,2.397895273,43,104,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31,-11,-3,-29,-41,15,Alabama
AL,Food & Drink,2020-04-14,-0.585,-0.416,-0.552,1,148,10,4.997212274,2.302585093,44,105,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,-8,3,-27,-40,16,Alabama
AL,Food & Drink,2020-04-15,-0.578,-0.419,-0.563,1,288,9,5.66296048,2.197224577,45,106,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,-2,10,-24,-40,15,Alabama
AL,Food & Drink,2020-04-16,-0.598,-0.402,-0.577,1,163,14,5.093750201,2.63905733,46,107,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,-3,7,-27,-39,16,Alabama
AL,Food & Drink,2020-04-17,-0.597,-0.41,-0.573,1,168,14,5.123963979,2.63905733,47,108,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29,-8,19,-30,-40,17,Alabama
AL,Food & Drink,2020-04-18,-0.617,-0.412,-0.567,1,151,0,5.017279837,0,48,109,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33,-5,12,-26,-24,9,Alabama
AL,Food & Drink,2020-04-19,-0.741,-0.576,-0.706,1,180,13,5.192956851,2.564949357,49,110,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,-24,-44,-45,-37,12,Alabama
AL,Food & Drink,2020-04-20,-0.52,-0.37,-0.513,1,175,4,5.164785974,1.386294361,50,111,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,-6,13,-25,-39,14,Alabama
AL,Food & Drink,2020-04-21,-0.537,-0.374,-0.526,1,249,22,5.517452896,3.091042453,51,112,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,-4,18,-23,-38,15,Alabama
